Order ID,Order Date,Shipment Date,Delivery Date,Customer ID,Customer Region,Customer Country,Product ID,Product Name,Product Category,Supplier ID,Supplier Name,Supplier Region,Warehouse ID,Warehouse Location,Transportation Mode,Order Quantity,Unit Price,Total Cost,Shipping Cost,Delivery Time Days,Inventory Level,Order Status,Profit
100119,7/22/2024,7/26/2024,7/28/2024,C3203,Africa,Egypt,P93310,Smart Watch,Electronics,S818,BlueRiver Trading,Middle East,WH 02,Lahore,Road,399,140.28,55971.72,23.79,2,1006,Delivered,5417.55
100120,10/8/2024,10/12/2024,10/22/2024,C5293,Middle East,Qatar,P86260,Hand Sanitizer Case,Healthcare,S856,Evergreen Partners,Middle East,WH 08,Chicago,Sea,68,33.92,2306.56,6.86,10,1208,Delivered,273.75
100121,9/7/2024,9/9/2024,10/2/2024,C8473,Middle East,Turkey,P71212,Bottled Water Case,FMCG,S284,Atlas Sourcing,Africa,WH 09,Johannesburg,Sea,48,25.46,1222.08,8.89,23,3549,Delivered,72.19
100122,11/3/2024,11/4/2024,11/23/2024,C8175,Asia,Bangladesh,P20225,Bookshelf,Furniture,S440,Summit Supply Co,North America,WH 01,Karachi,Sea,138,266.56,36785.28,10.53,19,1431,Delivered,8480.25
100123,8/5/2024,8/7/2024,8/12/2024,C8705,North America,Mexico,P46487,Face Mask Box,Healthcare,S402,Crescent Logistics,Middle East,WH 09,Johannesburg,Air,241,71.02,17115.82,44.13,5,1186,Delivered,2659.26
100124,10/15/2025,10/19/2025,10/27/2025,C9125,North America,Canada,P46059,Thermometer,Healthcare,S803,Evergreen Partners,Middle East,WH 06,Amsterdam,Rail,463,34.09,15783.67,21.94,8,3432,Delivered,2688.28
100125,5/3/2025,5/5/2025,5/18/2025,C4173,Europe,Netherlands,P39165,Study Table,Furniture,S743,Evergreen Partners,Asia,WH 06,Amsterdam,Sea,111,175.83,19517.13,10.04,13,1050,Delivered,3505.14
100126,3/30/2025,3/30/2025,4/7/2025,C5806,Middle East,Oman,P19108,Bottled Water Case,FMCG,S927,Orion Supplies,Europe,WH 09,Johannesburg,Rail,102,25.19,2569.38,13.17,8,4700,Delivered,120.2
100127,9/13/2025,9/18/2025,9/20/2025,C7228,Asia,Vietnam,P16471,Office Chair,Furniture,S915,Summit Supply Co,Middle East,WH 01,Karachi,Air,459,188.55,86544.45,58.26,2,1227,Delivered,12390.18
100128,10/26/2024,10/29/2024,11/22/2024,C6445,Middle East,Saudi Arabia,P91709,Power Bank,Electronics,S597,Nova Industrial,North America,WH 10,Cairo,Sea,373,432.65,161378.45,14.82,24,1054,Delivered,33154.91
100129,2/2/2025,2/2/2025,2/9/2025,C1140,Asia,Vietnam,P47650,Socks Pack,Apparel,S901,Evergreen Partners,North America,WH 08,Chicago,Rail,343,63.45,21763.35,19.03,7,3205,Delivered,6203.57
100130,10/9/2025,10/10/2025,10/15/2025,C7787,Africa,South Africa,P96365,Snack Carton,FMCG,S558,Atlas Sourcing,Asia,WH 07,Toronto,Road,272,35.65,9696.8,20.19,5,3954,Delivered,698.15
100131,3/24/2024,3/27/2024,4/3/2024,C6291,Asia,Malaysia,P81031,Snack Carton,FMCG,S784,Orion Supplies,Asia,WH 06,Amsterdam,Road,371,10.05,3728.55,17.03,7,1600,Delivered,272.18
100132,1/12/2025,1/12/2025,1/21/2025,C2072,North America,Canada,P44084,Sportswear Set,Apparel,S679,Crescent Logistics,Europe,WH 09,Johannesburg,Road,59,90.52,5340.68,14.15,9,3281,Delivered,1338.81
100133,3/14/2025,3/15/2025,3/23/2025,C1482,Africa,Kenya,P27633,Toothpaste Box,FMCG,S772,BlueRiver Trading,Africa,WH 07,Toronto,Rail,128,29.09,3723.52,10.22,8,961,Cancelled,-141.21
100134,10/11/2025,10/11/2025,11/3/2025,C9632,Middle East,Turkey,P17421,Toothpaste Box,FMCG,S869,Pioneer Distribution,North America,WH 08,Chicago,Sea,329,11.14,3665.06,14.02,23,4029,Delivered,511.14
100135,10/6/2024,10/9/2024,10/12/2024,C2125,Asia,Vietnam,P86329,Bookshelf,Furniture,S387,Summit Supply Co,Europe,WH 02,Lahore,Air,176,279.51,49193.76,39.92,3,85,Delivered,7373.52
100136,3/10/2024,3/10/2024,3/22/2024,C4713,North America,Mexico,P80587,Sportswear Set,Apparel,S616,Nova Industrial,Middle East,WH 05,Frankfurt,Rail,437,35.71,15605.27,21.31,12,2346,Delayed,3389.42
100137,1/15/2025,1/16/2025,1/28/2025,C6249,Middle East,Oman,P29201,Smart Watch,Electronics,S713,Evergreen Partners,Africa,WH 06,Amsterdam,Sea,218,448.24,97716.32,11.99,12,1544,In Transit,15497.7
100138,4/21/2025,4/21/2025,4/25/2025,C4083,North America,United States,P39328,Bookshelf,Furniture,S499,Orion Supplies,Africa,WH 01,Karachi,Air,405,344.18,139392.9,54.76,4,1729,Delivered,32413.84
100139,9/4/2024,9/7/2024,9/11/2024,C1148,North America,United States,P23395,Hand Sanitizer Case,Healthcare,S505,Atlas Sourcing,Europe,WH 10,Cairo,Rail,475,72.61,34489.75,22.23,4,1212,Delivered,2655.14
100140,4/23/2024,4/27/2024,4/29/2024,C3817,Europe,Poland,P40682,Bluetooth Speaker,Electronics,S860,Nova Industrial,Middle East,WH 01,Karachi,Air,466,258.79,120596.14,58.71,2,884,Delivered,17139.31
100141,11/6/2024,11/11/2024,11/14/2024,C5437,Europe,Germany,P80971,Hoodie,Apparel,S200,Evergreen Partners,Europe,WH 04,Istanbul,Air,253,32.94,8333.82,33.26,3,3460,Delivered,1846.77
100142,10/31/2025,11/5/2025,11/20/2025,C8693,Africa,Nigeria,P83800,Thermometer,Healthcare,S498,Nova Industrial,Europe,WH 05,Frankfurt,Sea,414,9.88,4090.32,15.56,15,4425,Delivered,575.47
100143,9/9/2024,9/14/2024,9/18/2024,C6901,North America,Mexico,P41552,T Shirt Bundle,Apparel,S209,Pioneer Distribution,Asia,WH 03,Dubai,Rail,345,94.13,32474.85,19.08,4,2578,Delivered,8588.06
100144,4/26/2025,4/30/2025,5/11/2025,C8340,Middle East,Turkey,P99099,T Shirt Bundle,Apparel,S899,Evergreen Partners,Asia,WH 05,Frankfurt,Sea,137,57.57,7887.09,10.52,11,692,Delivered,944.87
100145,2/12/2024,2/17/2024,2/20/2024,C7610,Middle East,Qatar,P81966,Socks Pack,Apparel,S616,Evergreen Partners,North America,WH 02,Lahore,Road,476,31.1,14803.6,25.97,3,2542,Delivered,1625.46
100146,4/1/2025,4/3/2025,4/21/2025,C6448,Middle East,United Arab Emirates,P60331,Thermometer,Healthcare,S289,Zenith Procurement,Africa,WH 04,Istanbul,Sea,380,22.58,8580.4,14.94,18,599,Delivered,1697.46
100147,12/24/2024,12/27/2024,1/1/2025,C1419,Middle East,Qatar,P22411,Office Chair,Furniture,S521,Crescent Logistics,Asia,WH 01,Karachi,Road,240,264.54,63489.6,19.28,5,1558,Delivered,9576.51
100148,4/1/2024,4/6/2024,4/11/2024,C4716,Middle East,United Arab Emirates,P71949,Smart Watch,Electronics,S282,Summit Supply Co,Europe,WH 07,Toronto,Air,395,112.18,44311.1,54.11,5,454,Cancelled,-42.91
100149,2/26/2025,3/2/2025,3/6/2025,C9433,North America,Mexico,P66532,Face Mask Box,Healthcare,S792,Vertex Manufacturing,Europe,WH 07,Toronto,Rail,347,13.3,4615.1,19.12,4,871,Delivered,632.69
100150,11/3/2024,11/7/2024,11/12/2024,C5719,Middle East,Turkey,P43361,Bookshelf,Furniture,S843,Orion Supplies,North America,WH 04,Istanbul,Road,236,156.53,36941.08,19.16,5,1509,Delivered,10065.59
100151,7/10/2024,7/10/2024,7/21/2024,C7272,Middle East,Saudi Arabia,P74641,T Shirt Bundle,Apparel,S671,Zenith Procurement,Africa,WH 06,Amsterdam,Rail,57,38.01,2166.57,12.08,11,3231,Delivered,543.07
100152,12/26/2025,12/26/2025,1/3/2026,C8083,Middle East,Qatar,P73936,Shampoo Pack,FMCG,S186,Pioneer Distribution,Asia,WH 04,Istanbul,Road,110,7.15,786.5,15.59,8,3571,Delivered,31.11
100153,10/25/2025,10/25/2025,10/31/2025,C1365,Asia,Vietnam,P58355,Denim Jeans,Apparel,S750,Crescent Logistics,Africa,WH 04,Istanbul,Road,445,95.21,42368.45,25.09,6,1564,Delivered,7704.02
100154,12/17/2024,12/18/2024,12/30/2024,C8504,Africa,Kenya,P27630,First Aid Kit,Healthcare,S747,Atlas Sourcing,North America,WH 03,Dubai,Road,265,26.68,7070.2,19.99,12,2576,Delayed,663.98
100155,1/16/2025,1/19/2025,1/29/2025,C9569,North America,United States,P71558,Detergent Bag,FMCG,S289,Nova Industrial,Europe,WH 02,Lahore,Road,264,48.58,12825.12,19.96,10,2496,Delivered,811.29
100156,6/8/2024,6/11/2024,6/14/2024,C8569,Europe,Germany,P36806,Denim Jeans,Apparel,S764,Vertex Manufacturing,North America,WH 01,Karachi,Road,497,57.53,28592.41,26.56,3,2321,Delivered,4398.35
100157,6/20/2024,6/22/2024,7/17/2024,C6341,North America,United States,P58758,Bottled Water Case,FMCG,S138,Summit Supply Co,Asia,WH 02,Lahore,Sea,277,46.35,12838.95,13.07,25,2496,Delayed,1397.55
100158,12/25/2024,12/30/2024,1/9/2025,C9789,Middle East,Qatar,P68005,Thermometer,Healthcare,S334,BlueRiver Trading,Middle East,WH 09,Johannesburg,Rail,354,84.87,30043.98,14.29,10,4068,Delivered,4765.37
100159,7/15/2025,7/17/2025,8/2/2025,C9652,Africa,South Africa,P13754,Hand Sanitizer Case,Healthcare,S520,Pioneer Distribution,Asia,WH 01,Karachi,Sea,198,68.96,13654.08,11.63,16,714,Delivered,2166.95
100160,1/1/2025,1/1/2025,1/9/2025,C9553,Middle East,Oman,P75095,Power Bank,Electronics,S228,Pioneer Distribution,Asia,WH 02,Lahore,Rail,373,343.32,128058.36,19.76,8,498,Delivered,25998.41
100161,4/17/2025,4/18/2025,4/23/2025,C3159,Africa,Kenya,P47900,Smart Watch,Electronics,S492,Nova Industrial,Africa,WH 10,Cairo,Air,429,62.04,26615.16,41.71,5,651,Delivered,2128.61
100162,3/12/2025,3/12/2025,3/16/2025,C2778,Middle East,Turkey,P99822,Hand Sanitizer Case,Healthcare,S169,Pioneer Distribution,Africa,WH 10,Cairo,Air,321,49.17,15783.57,49.31,4,897,Delivered,2537.13
100163,8/14/2024,8/15/2024,8/23/2024,C3023,Asia,Vietnam,P69796,Router,Electronics,S301,Atlas Sourcing,Middle East,WH 08,Chicago,Rail,47,125.09,5879.23,11.83,8,237,In Transit,942.65
100164,6/9/2025,6/11/2025,7/1/2025,C7643,Middle East,Qatar,P46727,Floor Lamp,Furniture,S865,Evergreen Partners,Asia,WH 06,Amsterdam,Sea,33,249.71,8240.43,8.62,20,643,Delayed,1010.47
100165,11/14/2024,11/19/2024,12/1/2024,C1541,North America,Mexico,P31817,Hoodie,Apparel,S216,Crescent Logistics,Middle East,WH 02,Lahore,Rail,424,100.76,42722.24,21,12,2216,Delayed,5511.12
100166,7/1/2024,7/1/2024,7/4/2024,C2136,Asia,Pakistan,P94730,Office Chair,Furniture,S575,Zenith Procurement,Europe,WH 09,Johannesburg,Road,260,277.64,72186.4,19.84,3,1069,Delivered,16006.16
100167,2/16/2024,2/18/2024,2/25/2024,C3171,Africa,Morocco,P67418,Hand Sanitizer Case,Healthcare,S970,BlueRiver Trading,Middle East,WH 06,Amsterdam,Road,146,85.93,12545.78,16.61,7,1036,Delivered,40.63
100168,9/10/2024,9/15/2024,9/24/2024,C2900,Asia,Bangladesh,P94530,Hand Sanitizer Case,Healthcare,S856,Zenith Procurement,Asia,WH 10,Cairo,Rail,412,29.26,12055.12,15.34,9,2203,Delivered,1585.41
100169,9/16/2024,9/21/2024,10/7/2024,C3978,Europe,Poland,P12839,Study Table,Furniture,S412,BlueRiver Trading,North America,WH 09,Johannesburg,Sea,109,277.31,30226.79,10.01,16,1255,Delivered,5546.09
100170,7/1/2025,7/5/2025,7/16/2025,C5998,Asia,Vietnam,P10162,Socks Pack,Apparel,S319,Atlas Sourcing,Middle East,WH 09,Johannesburg,Air,279,37.45,10448.55,46.59,11,3403,Delivered,1558.6
100171,8/15/2024,8/17/2024,8/22/2024,C1874,Africa,Nigeria,P25892,Smart Watch,Electronics,S295,Nova Industrial,North America,WH 06,Amsterdam,Road,187,220.33,41201.71,17.78,5,1592,Delivered,7503.3
100172,4/16/2025,4/20/2025,4/22/2025,C4959,Asia,India,P32669,Detergent Bag,FMCG,S412,Evergreen Partners,Asia,WH 03,Dubai,Air,174,49.16,8553.84,29.47,2,3952,Delivered,618.51
100173,1/5/2025,1/5/2025,1/11/2025,C7588,Asia,China,P16304,First Aid Kit,Healthcare,S277,Evergreen Partners,Middle East,WH 08,Chicago,Road,126,26.48,3336.48,16.05,6,797,Delivered,267.28
100174,2/12/2024,2/12/2024,2/13/2024,C2517,Europe,Italy,P88021,Hoodie,Apparel,S709,Vertex Manufacturing,Africa,WH 02,Lahore,Air,74,57.15,4229.1,33.31,1,1687,Delivered,572.37
100175,5/23/2024,5/25/2024,6/2/2024,C9535,Europe,France,P67326,Vitamin Pack,Healthcare,S393,BlueRiver Trading,North America,WH 08,Chicago,Road,453,37.19,16847.07,25.32,8,810,Delivered,1594.99
100176,6/15/2025,6/16/2025,6/23/2025,C6774,Middle East,Turkey,P82055,Floor Lamp,Furniture,S843,Nova Industrial,Europe,WH 09,Johannesburg,Rail,222,244.49,54276.78,16.09,7,831,Delivered,15051.05
100177,3/22/2025,3/23/2025,4/6/2025,C8264,North America,Canada,P60729,Wireless Earbuds,Electronics,S326,Vertex Manufacturing,Middle East,WH 09,Johannesburg,Road,271,205.05,55568.55,20.16,14,650,Delayed,5152
100178,5/18/2025,5/21/2025,5/28/2025,C1475,Asia,India,P31800,Storage Cabinet,Furniture,S263,Orion Supplies,Asia,WH 04,Istanbul,Air,494,236.72,116939.68,44.83,7,954,Delivered,23961.09
100179,4/12/2025,4/17/2025,4/21/2025,C5943,Europe,Sweden,P16530,Snack Carton,FMCG,S976,Nova Industrial,North America,WH 02,Lahore,Air,268,45.37,12159.16,45.88,4,2198,Delivered,881.4
100180,9/4/2025,9/7/2025,9/13/2025,C7509,Middle East,Oman,P15906,Toothpaste Box,FMCG,S643,Evergreen Partners,Africa,WH 04,Istanbul,Road,146,41.16,6009.36,16.61,6,4258,Delivered,1052.66
100181,9/25/2024,9/26/2024,9/30/2024,C2529,Asia,Malaysia,P36170,Power Bank,Electronics,S346,Orion Supplies,Middle East,WH 02,Lahore,Air,137,64.92,8894.04,37.39,4,1610,In Transit,1698.85
100182,10/6/2025,10/8/2025,10/13/2025,C1264,Africa,Egypt,P19587,Face Mask Box,Healthcare,S585,Evergreen Partners,North America,WH 02,Lahore,Air,443,17.08,7566.44,57.22,5,3190,Delivered,722.59
100183,8/10/2025,8/13/2025,8/26/2025,C7299,Asia,Bangladesh,P95751,Detergent Bag,FMCG,S317,Pioneer Distribution,North America,WH 02,Lahore,Rail,199,37.36,7434.64,15.53,13,1998,Delivered,791.47
100184,10/5/2024,10/10/2024,10/14/2024,C2674,Asia,India,P86637,Storage Cabinet,Furniture,S882,Evergreen Partners,Africa,WH 02,Lahore,Rail,356,236.58,84222.48,19.34,4,773,Delivered,10521.27
100185,3/29/2025,3/29/2025,4/5/2025,C6063,North America,Mexico,P46598,Denim Jeans,Apparel,S954,Zenith Procurement,Europe,WH 02,Lahore,Rail,137,80.72,11058.64,14.02,7,2713,Delivered,1483
100186,10/28/2024,10/31/2024,11/5/2024,C5646,Africa,Morocco,P60939,Snack Carton,FMCG,S944,Zenith Procurement,Europe,WH 04,Istanbul,Road,216,16.71,3609.36,18.6,5,4108,In Transit,241.2
100187,7/11/2025,7/16/2025,7/21/2025,C6661,Europe,Italy,P81678,Toothpaste Box,FMCG,S945,Vertex Manufacturing,Europe,WH 02,Lahore,Road,93,5.81,540.33,11.19,5,723,Delivered,35.5
100188,3/23/2024,3/28/2024,4/9/2024,C6394,Middle East,Oman,P34264,Thermometer,Healthcare,S383,Pioneer Distribution,Africa,WH 10,Cairo,Sea,477,88.51,42219.27,16.71,12,3989,Delivered,7490.78
100189,2/1/2025,2/6/2025,2/11/2025,C1285,North America,United States,P59416,Office Chair,Furniture,S419,Pioneer Distribution,Middle East,WH 05,Frankfurt,Air,170,185.32,31504.4,39.53,5,2186,In Transit,4881.97
100190,2/10/2024,2/13/2024,2/16/2024,C8804,Africa,South Africa,P99709,Socks Pack,Apparel,S697,BlueRiver Trading,North America,WH 08,Chicago,Air,434,118.79,51554.86,56.64,3,1428,Delivered,10205.74
100191,7/29/2025,8/3/2025,8/8/2025,C1660,Asia,Pakistan,P60500,Hoodie,Apparel,S403,BlueRiver Trading,Asia,WH 10,Cairo,Rail,285,34.22,9752.7,13.05,5,3210,Delivered,2267.52
100192,12/28/2025,12/28/2025,1/8/2026,C2447,Middle East,Turkey,P16581,Vitamin Pack,Healthcare,S687,Pioneer Distribution,Africa,WH 04,Istanbul,Rail,183,71.46,13077.18,15.14,11,2096,Delivered,1190.26
100193,7/3/2025,7/6/2025,7/7/2025,C2846,Africa,Egypt,P27862,First Aid Kit,Healthcare,S447,Orion Supplies,Middle East,WH 02,Lahore,Air,37,27.2,1006.4,30.91,1,778,Delivered,163.9
100194,12/26/2024,12/26/2024,1/2/2025,C5875,Asia,Indonesia,P38933,Shampoo Pack,FMCG,S829,Atlas Sourcing,Middle East,WH 08,Chicago,Air,292,11.3,3299.6,47.43,7,3751,Delivered,320.43
100195,5/21/2024,5/23/2024,6/17/2024,C6808,North America,Canada,P16796,Sportswear Set,Apparel,S800,Evergreen Partners,North America,WH 10,Cairo,Sea,495,103.95,51455.25,12.62,25,1030,In Transit,6244.6
100196,12/6/2024,12/10/2024,12/12/2024,C6482,North America,United States,P75333,T Shirt Bundle,Apparel,S481,Summit Supply Co,Middle East,WH 05,Frankfurt,Road,242,53.67,12988.14,19.33,2,1722,Delivered,2660.38
100197,7/1/2024,7/1/2024,7/6/2024,C2517,Africa,Kenya,P91554,T Shirt Bundle,Apparel,S432,Vertex Manufacturing,Europe,WH 06,Amsterdam,Air,136,40.22,5469.92,37.32,5,150,Delivered,1474.85
100198,4/18/2024,4/21/2024,4/26/2024,C7246,Middle East,Saudi Arabia,P13321,Vitamin Pack,Healthcare,S552,Nova Industrial,Africa,WH 07,Toronto,Air,17,78.76,1338.92,29.61,5,373,Delivered,74.48
100199,10/19/2025,10/20/2025,10/24/2025,C9611,Europe,Poland,P26977,Vitamin Pack,Healthcare,S584,Evergreen Partners,Africa,WH 06,Amsterdam,Air,156,56.9,8876.4,38.62,4,1135,In Transit,675.25
100200,4/14/2024,4/15/2024,4/18/2024,C5658,North America,Canada,P86917,Toothpaste Box,FMCG,S812,Zenith Procurement,Middle East,WH 04,Istanbul,Road,386,11.94,4608.84,23.42,3,1070,Delivered,468.27
100201,10/22/2024,10/23/2024,11/2/2024,C3466,Europe,France,P12282,Wireless Earbuds,Electronics,S932,BlueRiver Trading,Africa,WH 09,Johannesburg,Sea,320,285.11,91235.2,13.85,10,1035,Delivered,10044.57
100202,2/11/2025,2/11/2025,2/18/2025,C2130,North America,Mexico,P46268,Detergent Bag,FMCG,S474,Evergreen Partners,Europe,WH 03,Dubai,Road,82,18.78,1539.96,14.8,7,4005,Delivered,139.12
100203,6/20/2024,6/20/2024,7/15/2024,C2141,Africa,Kenya,P93555,Office Chair,Furniture,S479,Evergreen Partners,North America,WH 04,Istanbul,Sea,426,203,86478,15.78,25,56,Delayed,22677.39
100204,5/27/2024,5/29/2024,6/11/2024,C3011,Africa,Nigeria,P54014,Study Table,Furniture,S578,Summit Supply Co,Europe,WH 05,Frankfurt,Rail,484,166.98,80818.32,22.45,13,866,Delivered,16543.18
100205,3/15/2025,3/18/2025,3/27/2025,C6744,Europe,Italy,P93820,Face Mask Box,Healthcare,S533,Pioneer Distribution,North America,WH 07,Toronto,Rail,334,26.74,8931.16,18.81,9,3615,Delivered,80.08
100206,3/23/2025,3/25/2025,4/7/2025,C3309,Europe,Sweden,P89674,Detergent Bag,FMCG,S224,Crescent Logistics,North America,WH 01,Karachi,Rail,408,26.95,10995.6,20.61,13,4309,Delivered,1895.59
100207,3/27/2024,4/1/2024,4/8/2024,C7344,North America,Mexico,P28800,Router,Electronics,S896,BlueRiver Trading,North America,WH 02,Lahore,Rail,86,296.68,25514.48,9.47,7,687,Delivered,3247.56
100208,6/13/2024,6/13/2024,6/23/2024,C9556,North America,Canada,P96836,First Aid Kit,Healthcare,S478,Evergreen Partners,Asia,WH 04,Istanbul,Sea,352,44.12,15530.24,14.43,10,1577,Delivered,1189.07
100209,6/16/2025,6/19/2025,7/3/2025,C4456,North America,United States,P40654,Office Chair,Furniture,S379,Evergreen Partners,Africa,WH 06,Amsterdam,Rail,134,177.65,23805.1,13.95,14,1184,Delivered,5822.64
100210,4/13/2024,4/18/2024,5/6/2024,C3834,Middle East,United Arab Emirates,P87988,Denim Jeans,Apparel,S952,Orion Supplies,North America,WH 02,Lahore,Sea,17,14.34,243.78,8.33,18,806,Delivered,22.5
100211,9/23/2024,9/28/2024,10/3/2024,C7538,Europe,France,P36086,Wireless Earbuds,Electronics,S575,Pioneer Distribution,Europe,WH 08,Chicago,Air,14,369.74,5176.36,21.79,5,1093,In Transit,1094.98
100212,10/27/2025,10/30/2025,11/6/2025,C8166,Africa,South Africa,P88518,Bluetooth Speaker,Electronics,S861,Nova Industrial,Europe,WH 03,Dubai,Rail,237,171.46,40636.02,16.45,7,1490,Delivered,6680.6
100213,5/13/2025,5/14/2025,5/18/2025,C4802,Asia,Vietnam,P31083,Denim Jeans,Apparel,S786,Nova Industrial,Asia,WH 01,Karachi,Rail,248,73.09,18126.32,12.38,4,514,Delivered,1161.66
100214,5/26/2024,5/31/2024,6/12/2024,C8661,Middle East,Turkey,P60876,Office Chair,Furniture,S386,BlueRiver Trading,Middle East,WH 10,Cairo,Sea,217,276.4,59978.8,8.87,12,71,Delivered,13834.55
100215,5/5/2024,5/9/2024,5/12/2024,C1695,Africa,Morocco,P68653,Toothpaste Box,FMCG,S156,Nova Industrial,Middle East,WH 01,Karachi,Road,231,5.4,1247.4,19.02,3,4414,Delivered,-69.26
100216,10/18/2024,10/18/2024,10/23/2024,C6668,Europe,Netherlands,P96156,Study Table,Furniture,S843,BlueRiver Trading,Africa,WH 06,Amsterdam,Air,145,278.37,40363.65,37.91,5,250,Delivered,8768.5
100217,9/21/2024,9/22/2024,9/27/2024,C2381,Africa,Morocco,P76634,Thermometer,Healthcare,S454,Summit Supply Co,Asia,WH 07,Toronto,Road,81,17.1,1385.1,14.77,5,387,Delivered,83.28
100218,12/23/2024,12/24/2024,1/7/2025,C8913,Asia,China,P66699,Bookshelf,Furniture,S755,Nova Industrial,Asia,WH 06,Amsterdam,Rail,367,55.57,20394.19,14.53,14,499,Delayed,4608.77
100219,10/16/2024,10/18/2024,10/27/2024,C5727,North America,United States,P63117,Router,Electronics,S666,Zenith Procurement,Europe,WH 01,Karachi,Road,36,68.59,2469.24,13.49,9,1304,Delivered,405.46
100220,6/16/2025,6/18/2025,6/23/2025,C1182,Africa,Nigeria,P17190,Bottled Water Case,FMCG,S643,Pioneer Distribution,Europe,WH 03,Dubai,Air,455,25.43,11570.65,58,5,1889,Delivered,884.44
100221,2/22/2024,2/27/2024,3/3/2024,C6590,Middle East,United Arab Emirates,P66071,Denim Jeans,Apparel,S565,Orion Supplies,Europe,WH 01,Karachi,Road,21,64.64,1357.44,13.07,5,999,Delivered,196.4
100222,3/16/2025,3/16/2025,3/18/2025,C2809,North America,Mexico,P78703,Storage Cabinet,Furniture,S825,Pioneer Distribution,North America,WH 01,Karachi,Air,303,317.68,96257.04,35.66,2,1161,Delivered,11574.02
100223,6/5/2024,6/8/2024,6/28/2024,C6738,North America,Canada,P42402,Wireless Earbuds,Electronics,S236,Nova Industrial,Asia,WH 06,Amsterdam,Sea,420,397.95,167139,15.67,20,1525,Delivered,23506.54
100224,9/15/2025,9/18/2025,9/27/2025,C9662,Middle East,Oman,P49129,Bookshelf,Furniture,S927,Crescent Logistics,Middle East,WH 08,Chicago,Rail,484,301.72,146032.48,16.63,9,955,Delivered,37963.76
100225,6/19/2025,6/22/2025,6/25/2025,C5888,Africa,Nigeria,P85357,Power Bank,Electronics,S812,BlueRiver Trading,Middle East,WH 10,Cairo,Air,30,245.41,7362.3,30.46,3,1796,In Transit,929.64
100226,6/23/2025,6/23/2025,7/5/2025,C6777,Africa,Nigeria,P15355,T Shirt Bundle,Apparel,S972,BlueRiver Trading,North America,WH 05,Frankfurt,Sea,389,104.49,40646.61,15.11,12,1186,Delivered,10962.3
100227,11/24/2024,11/29/2024,12/2/2024,C3005,Middle East,Turkey,P61168,Study Table,Furniture,S199,Pioneer Distribution,North America,WH 08,Chicago,Air,118,273.75,32302.5,36.16,3,1822,Delivered,7208.07
100228,1/28/2024,2/2/2024,2/8/2024,C2461,North America,Mexico,P64336,Bookshelf,Furniture,S455,Orion Supplies,Asia,WH 07,Toronto,Road,30,129.1,3873,13.32,6,1598,Delivered,771.11
100229,2/22/2024,2/23/2024,2/28/2024,C2815,Africa,Kenya,P46609,Smart Watch,Electronics,S948,Vertex Manufacturing,Middle East,WH 01,Karachi,Air,365,430.05,156968.25,52.16,5,724,Delivered,24172.95
100230,6/19/2025,6/23/2025,7/13/2025,C2401,Asia,India,P95179,Hoodie,Apparel,S957,Evergreen Partners,Africa,WH 01,Karachi,Sea,239,93.85,22430.15,12.37,20,268,Delivered,4569.19
100231,5/16/2025,5/20/2025,6/8/2025,C3792,Middle East,Qatar,P40116,Sportswear Set,Apparel,S233,BlueRiver Trading,Africa,WH 03,Dubai,Sea,400,11.93,4772,15.31,19,1674,Delivered,674.97
100232,1/12/2024,1/14/2024,1/19/2024,C4718,Middle East,Qatar,P66547,Denim Jeans,Apparel,S722,BlueRiver Trading,Asia,WH 03,Dubai,Air,316,12.6,3981.6,48.99,5,480,Delivered,581.01
100233,2/28/2024,3/2/2024,3/15/2024,C3204,Africa,Egypt,P97265,Vitamin Pack,Healthcare,S511,Nova Industrial,North America,WH 08,Chicago,Rail,214,69.29,14828.06,15.89,13,1441,Delayed,2930.85
